date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2023-01-03,Z305D6M1,ST4000DM000,4000787030016,1,114.0,223006779.0,,,93.0,0.0,100.0,25.0,100.0,0.0,80.0,13238730504.0,,,31.0,60474.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,44.0,56.0,100.0,1.0,100.0,0.0,57.0,43.0,100.0,0.0,100.0,1.0,95.0,10254.0,43.0,43.0,,,,,80.0,3312.0,80.0,3312.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60282.0,100.0,62371911280.0,100.0,424371718184.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,ZA143CMP,ST8000DM002,8001563222016,1,63.0,146541264.0,,,84.0,0.0,100.0,13.0,78.0,24208.0,93.0,2187981346.0,,,39.0,54159.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,273.0,100.0,0.0,100.0,0.0,69.0,31.0,91.0,19557.0,100.0,4.0,69.0,62776.0,31.0,31.0,17.0,146541264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54083.0,100.0,99651111128.0,100.0,413534952170.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,ZHZ62XD3,ST12000NM0008,12000138625024,1,60.0,26821600.0,,,90.0,0.0,100.0,10.0,100.0,208.0,85.0,340277811.0,,,72.0,25074.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,140.0,100.0,98786213918.0,,,64.0,36.0,,,100.0,2.0,99.0,3116.0,36.0,36.0,1.0,26821600.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24487.0,100.0,88521512400.0,100.0,630989219702.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,ZL23XRYV,ST16000NM001G,16000900661248,1,76.0,35702032.0,,,94.0,0.0,100.0,5.0,98.0,13632.0,84.0,251849150.0,,,84.0,14373.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,138.0,93.0,4295032839.0,,,75.0,25.0,,,100.0,3.0,100.0,1895.0,25.0,25.0,,,,,100.0,88.0,100.0,88.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13918.0,100.0,80250342352.0,100.0,183460084667.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,ZL23XS2F,ST16000NM001G,16000900661248,1,75.0,68935192.0,,,90.0,0.0,100.0,11.0,100.0,72.0,81.0,139949791.0,,,85.0,13705.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,22.0,100.0,65537.0,,,66.0,34.0,,,100.0,8.0,99.0,2530.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12805.0,100.0,82525660856.0,100.0,188546930680.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,57QEWPXZT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2025.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,47022.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,1.0,100.0,3404.0,100.0,30.0,,,100.0,0.0,100.0,456.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,47026.0,100.0,0.0,100.0,0.0,,,100.0,185.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,5090A0MMF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7944.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,48.0,21157.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6.0,100.0,3.0,100.0,25.0,100.0,42.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,10.0,,,,,,,,,,,,,100.0,1966082.0,48.0,21147.0,100.0,0.0,100.0,0.0,,,100.0,590.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,ZTM0414M,ST14000NM001G,14000519643136,1,82.0,151575848.0,,,91.0,0.0,100.0,12.0,100.0,176.0,84.0,281478601.0,,,86.0,12731.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,2.0,100.0,1625.0,38.0,38.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12294.0,100.0,76683517264.0,100.0,178595841614.0,,,,,,,,,,,,,,,,,,,,,2023-01-03.csv
2023-01-03,2140E5D8E46B,CT250MX500SSD1,250059350016,1,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,8271.0,,,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,46.0,704.0,100.0,0.0,,,,,,,,,,,0.0,32.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,67.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,46.0,54.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,53336831025.0,100.0,848411553.0,100.0,646384470.0,,,,,,,,,,,2023-01-03.csv
2023-01-04,Z305D626,ST4000DM000,4000787030016,1,105.0,9140024.0,,,91.0,0.0,100.0,25.0,99.0,984.0,88.0,710623789.0,,,31.0,60769.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,12.0,100.0,0.0,1.0,146.0,100.0,0.0,100.0,0.0,55.0,45.0,100.0,0.0,100.0,0.0,98.0,5057.0,45.0,45.0,,,,,69.0,5080.0,69.0,5080.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60669.0,100.0,65620583840.0,100.0,407763579929.0,,,,,,,,,,,,,,,,,,,,,2023-01-04.csv
2023-01-04,7QT01D7A,Seagate BarraCuda 120 SSD ZA250CM10003,250059350016,1,100.0,0.0,,,,,,,,,,,,,100.0,11362.0,,,,,100.0,36.0,,,,,100.0,501.0,100.0,501.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,100.0,112.0,,,,,100.0,725863497997.0,100.0,31.0,,,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31.0,,,94.0,33.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,100.0,85.0,100.0,0.0,100.0,27792.0,,,100.0,58285347456.0,,,100.0,12447.0,100.0,6924.0,,,,,,,,,,,,,,,,,,,,,2023-01-04.csv
2023-01-04,ZA218MTB,ST10000NM0086,10000831348736,1,81.0,137676976.0,,,91.0,0.0,100.0,11.0,100.0,274.0,82.0,163126898.0,,,48.0,46409.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,87.0,13.0,100.0,0.0,96.0,4.0,74.0,26.0,40.0,120824.0,100.0,579.0,99.0,2208.0,26.0,26.0,81.0,137676976.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46166.0,100.0,102766401680.0,100.0,504958943692.0,,,,,,,,,,,,,,,,,,,,,2023-01-04.csv
2023-01-04,3040A00EF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7903.0,100.0,5.0,100.0,5.0,100.0,0.0,100.0,0.0,66.0,13817.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6567.0,100.0,1.0,100.0,9.0,100.0,23.0,,,100.0,5.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,18087938.0,67.0,13590.0,100.0,0.0,100.0,0.0,,,100.0,584.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-04.csv
2023-01-05,Z304HZE1,ST4000DM000,4000787030016,1,116.0,116602160.0,,,92.0,0.0,100.0,8.0,100.0,8.0,89.0,831877667.0,,,29.0,62783.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,93.0,15510.0,23.0,23.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62616.0,100.0,67083383520.0,100.0,407793821680.0,,,,,,,,,,,,,,,,,,,,,2023-01-05.csv
2023-01-05,ZHZ4Y2KT,ST12000NM0008,12000138625024,1,56.0,67350932.0,,,90.0,0.0,100.0,11.0,100.0,2592.0,82.0,159559378.0,,,70.0,26721.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,255.0,100.0,524296.0,,,69.0,31.0,,,100.0,2.0,100.0,1409.0,31.0,31.0,1.0,67350932.0,,,92.0,4280.0,92.0,4280.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26518.0,100.0,89588869528.0,100.0,563067692074.0,,,,,,,,,,,,,,,,,,,,,2023-01-05.csv
2023-01-05,40S0A00SF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7572.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,47.0,21216.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12.0,100.0,6.0,100.0,27.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,84017155.0,47.0,21205.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-05.csv
2023-01-05,71A0A1MFFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8152.0,100.0,21.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,10049.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,20.0,100.0,262.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,285605891.0,76.0,9983.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-05.csv
2023-01-05,51T0A2YUFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8117.0,100.0,15.0,1.0,9973.0,100.0,0.0,100.0,0.0,75.0,10046.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,14.0,100.0,946.0,100.0,34.0,,,100.0,2628.0,100.0,10.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1310737.0,76.0,9951.0,100.0,0.0,100.0,0.0,,,100.0,531.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-05.csv
2023-01-06,Z302SYJY,ST4000DM000,4000787030016,1,92.0,27901666.0,,,93.0,0.0,100.0,24.0,98.0,2144.0,85.0,377293529.0,,,27.0,64635.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,6.0,94.0,99.0,2.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,90.0,20004.0,26.0,26.0,,,,,94.0,1008.0,94.0,1008.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64288.0,100.0,80877686816.0,100.0,1391597951790.0,,,,,,,,,,,,,,,,,,,,,2023-01-06.csv
