date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2020-04-03,ZCH07N6J,ST12000NM0007,12000138625024,1,80.0,100767776.0,,,89.0,0.0,100.0,28.0,88.0,50272.0,82.0,153034727.0,,,76.0,21463.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,31.0,100.0,0.0,,,79.0,21.0,,,100.0,312.0,99.0,2046.0,21.0,21.0,80.0,100767776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20941.0,100.0,78555424416.0,100.0,244787765748.0,,,,,,,,,,,2020-04-03.csv
2020-04-04,ZJV008T0,ST12000NM0007,12000138625024,1,76.0,37799024.0,,,89.0,0.0,100.0,22.0,96.0,18968.0,87.0,553733025.0,,,78.0,19320.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,27.0,100.0,0.0,,,73.0,27.0,,,100.0,276.0,100.0,1168.0,27.0,27.0,76.0,37799024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19105.0,100.0,63919594656.0,100.0,191489577024.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZA13ZRZQ,ST8000DM002,8001563222016,1,83.0,191658136.0,,,84.0,0.0,100.0,10.0,100.0,592.0,95.0,3030593060.0,,,68.0,28107.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,68.0,32.0,97.0,6175.0,100.0,2.0,85.0,31984.0,32.0,32.0,17.0,191658136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28042.0,100.0,69308949632.0,100.0,222800671533.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,2AGMZN6Y,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,130.0,103.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,5710.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,198.0,100.0,198.0,253.0,23.0,,,100.0,0.0,100.0,142.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZJV036RJ,ST12000NM0007,12000138625024,1,82.0,169055088.0,,,89.0,0.0,100.0,11.0,100.0,0.0,89.0,871329887.0,,,81.0,16693.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,,,72.0,28.0,,,100.0,268.0,100.0,1192.0,28.0,28.0,82.0,169055088.0,,,100.0,8.0,100.0,8.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16457.0,100.0,54592039368.0,100.0,139669001494.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZJV0WF7N,ST12000NM0007,12000138625024,1,82.0,163987952.0,,,96.0,0.0,100.0,3.0,100.0,1768.0,89.0,774014181.0,,,83.0,15356.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,75.0,25.0,,,100.0,237.0,100.0,1169.0,25.0,25.0,82.0,163987952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15107.0,100.0,54570238960.0,100.0,157752172400.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZCH0B9FS,ST12000NM0007,12000138625024,1,83.0,212230992.0,,,91.0,0.0,100.0,7.0,99.0,7208.0,88.0,625698573.0,,,86.0,12866.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,77.0,23.0,,,100.0,152.0,100.0,1386.0,23.0,23.0,83.0,212230992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12516.0,100.0,46572551560.0,100.0,151637931714.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZA16DXX5,ST8000NM0055,8001563222016,1,62.0,231553240.0,,,95.0,0.0,100.0,4.0,94.0,24064.0,93.0,1799168386.0,,,70.0,26901.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,54.0,46.0,100.0,0.0,100.0,0.0,59.0,41.0,93.0,15599.0,100.0,18.0,87.0,27919.0,41.0,41.0,84.0,231553240.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26863.0,100.0,65647309488.0,100.0,210426232080.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZA14DR42,ST8000NM0055,8001563222016,1,79.0,82275584.0,,,89.0,0.0,100.0,14.0,100.0,392.0,94.0,2353648078.0,,,70.0,26643.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,77.0,46056.0,100.0,12.0,84.0,32945.0,25.0,25.0,79.0,82275584.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26616.0,100.0,65618786184.0,100.0,195072326014.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZCH07XNA,ST12000NM0007,12000138625024,1,78.0,57600368.0,,,89.0,0.0,100.0,22.0,39.0,45456.0,88.0,593040712.0,,,76.0,21489.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,103.0,100.0,0.0,,,73.0,27.0,,,100.0,339.0,99.0,2040.0,27.0,27.0,78.0,57600368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20962.0,100.0,66095988080.0,100.0,209596554304.0,,,,,,,,,,,2020-04-04.csv
2020-04-04,ZJV02BX5,ST12000NM0007,12000138625024,1,84.0,230789280.0,,,89.0,0.0,100.0,9.0,100.0,520.0,81.0,124996395.0,,,81.0,16699.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,241.0,100.0,1166.0,33.0,33.0,84.0,230789280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16477.0,100.0,53854116512.0,100.0,195156124784.0,,,,,,,,,,,2020-04-04.csv
2020-04-05,ZHZ3Z9T8,ST12000NM0008,12000138625024,1,68.0,216337480.0,,,99.0,0.0,100.0,1.0,100.0,8.0,88.0,624934884.0,,,96.0,3874.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,29.0,100.0,0.0,,,78.0,22.0,,,100.0,20.0,100.0,249.0,22.0,22.0,1.0,216337480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3827.0,100.0,43431665600.0,100.0,66892321506.0,,,,,,,,,,,2020-04-05.csv
2020-04-06,ZHZ4Y7YA,ST12000NM0008,12000138625024,1,81.0,119916200.0,,,99.0,0.0,100.0,1.0,100.0,0.0,77.0,46586189.0,,,100.0,361.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,0.0,100.0,244.0,30.0,30.0,8.0,119916200.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,307.0,100.0,5703011168.0,100.0,6623991474.0,,,,,,,,,,,2020-04-06.csv
2020-04-06,ZA14JKX6,ST8000NM0055,8001563222016,1,79.0,148380856.0,,,99.0,0.0,100.0,1.0,100.0,0.0,67.0,5611527.0,,,100.0,31.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,175.0,100.0,0.0,100.0,2.0,42.0,42.0,82.0,148380856.0,,,100.0,96.0,100.0,96.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31.0,100.0,1610872784.0,100.0,1928230002.0,,,,,,,,,,,2020-04-06.csv
2020-04-06,ZCH0CTMF,ST12000NM0007,12000138625024,1,81.0,118781192.0,,,90.0,0.0,100.0,12.0,95.0,21112.0,84.0,242173684.0,,,79.0,18896.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,41.0,100.0,0.0,,,72.0,28.0,,,100.0,363.0,100.0,1077.0,28.0,28.0,81.0,118781192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18732.0,100.0,69184519904.0,100.0,123317213834.0,,,,,,,,,,,2020-04-06.csv
2020-04-06,X860A001F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8017.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3675.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,100.0,73.0,100.0,27.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,100.0,18219009.0,92.0,3513.0,100.0,0.0,100.0,0.0,,,100.0,582.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-04-06.csv
2020-04-06,189UP7F4T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1457.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3674.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,3.0,100.0,17.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,1.0,,,,,,,100.0,0.0,91.0,3674.0,100.0,0.0,100.0,0.0,,,100.0,177.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-04-06.csv
2020-04-06,ZA170ZXL,ST8000NM0055,8001563222016,1,76.0,39126912.0,,,94.0,0.0,100.0,5.0,100.0,0.0,94.0,2523543026.0,,,73.0,24099.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,98.0,4331.0,100.0,48.0,94.0,13255.0,32.0,32.0,76.0,39126912.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24068.0,100.0,59247487192.0,100.0,187153718967.0,,,,,,,,,,,2020-04-06.csv
2020-04-06,10B0A0GWF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7786.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1270.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,59.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,136183812.0,98.0,1166.0,100.0,0.0,100.0,0.0,,,100.0,531.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-04-06.csv
2020-04-07,ZA11JA0K,ST8000DM002,8001563222016,1,76.0,38471536.0,,,85.0,0.0,100.0,11.0,100.0,48.0,87.0,479700008.0,,,63.0,32517.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,41.0,118679.0,100.0,3.0,84.0,33762.0,37.0,37.0,18.0,38471536.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32460.0,100.0,77647407792.0,100.0,203943696573.0,,,,,,,,,,,2020-04-07.csv
2020-04-07,PL2331LAHB96WJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,104.0,100.0,545.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,33425.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,244.0,100.0,244.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-07.csv
2020-04-07,ZA125VRL,ST8000NM0055,8001563222016,1,69.0,198029456.0,,,89.0,0.0,100.0,10.0,99.0,4536.0,95.0,2904622024.0,,,89.0,10266.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,71.0,29.0,97.0,6894.0,100.0,3.0,91.0,19847.0,29.0,29.0,83.0,198029456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10253.0,100.0,32607587648.0,100.0,84769454380.0,,,,,,,,,,,2020-04-07.csv
2020-04-08,57QEWPXWT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2031.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,44.0,22743.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31.0,100.0,1.0,100.0,518.0,100.0,33.0,,,100.0,0.0,100.0,16.0,100.0,0.0,200.0,0.0,,,,,,,100.0,0.0,44.0,22748.0,100.0,0.0,100.0,0.0,,,100.0,174.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-04-08.csv
2020-04-08,8HK1STAH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,12331.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,633.0,100.0,633.0,157.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-08.csv
2020-04-08,PL2331LAHD7WTJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,103.0,130.0,534.0,100.0,22.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,34413.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,480.0,100.0,480.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-08.csv
2020-04-09,88S0A04CF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7703.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,63.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,100.0,17694725.0,100.0,63.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,2020-04-09.csv
2020-04-09,PL2331LAHBBTBJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,103.0,100.0,441.0,100.0,7.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,26908.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27.0,100.0,27.0,181.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-09.csv
