date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2021-01-04,ZA214BT1,ST10000NM0086,10000831348736,1,79.0,78796848.0,,,96.0,0.0,100.0,5.0,100.0,1202.0,84.0,271781792.0,,,68.0,28903.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,42.0,58.0,100.0,0.0,92.0,8.0,74.0,26.0,77.0,47720.0,100.0,412.0,100.0,1445.0,26.0,26.0,79.0,78796848.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28734.0,100.0,82399940224.0,100.0,244752647450.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZHZ4RVFY,ST12000NM0008,12000138625024,1,83.0,178572656.0,,,90.0,0.0,100.0,16.0,100.0,0.0,83.0,214017486.0,,,90.0,9176.0,100.0,0.0,,,100.0,16.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,7.0,100.0,747.0,30.0,30.0,1.0,178572656.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8975.0,100.0,52917536816.0,100.0,126704855430.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,57QEWPXJT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,2032.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,28.0,28890.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20.0,100.0,1.0,100.0,2325.0,100.0,27.0,,,100.0,0.0,100.0,256.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,28.0,28891.0,100.0,0.0,100.0,0.0,,,100.0,178.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,Z302T67W,ST4000DM000,4000787030016,1,117.0,139298280.0,,,91.0,0.0,100.0,19.0,100.0,0.0,89.0,862444253.0,,,48.0,46339.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,37.0,63.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,4.0,94.0,12345.0,27.0,27.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46223.0,100.0,62779593088.0,100.0,331659737734.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZL271BW9,ST12000NM001G,12000138625024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZCH07WP7,ST12000NM0007,12000138625024,1,79.0,228099818.0,,,90.0,0.0,100.0,19.0,98.0,9173.0,65.0,4298069677.0,,,68.0,28070.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,870.0,100.0,0.0,,,80.0,20.0,,,100.0,475.0,99.0,2414.0,20.0,20.0,39.0,228099818.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27503.0,100.0,73857861600.0,100.0,238870473445.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZA21861K,ST10000NM0086,10000831348736,1,83.0,218689784.0,,,96.0,0.0,100.0,5.0,100.0,0.0,86.0,425397217.0,,,68.0,28897.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,79.0,21.0,62.0,77792.0,100.0,400.0,100.0,1411.0,21.0,21.0,83.0,218689784.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28733.0,100.0,81750585200.0,100.0,271261978624.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZHZ38M6K,ST12000NM0008,12000138625024,1,82.0,149409608.0,,,92.0,0.0,100.0,8.0,100.0,0.0,85.0,319381520.0,,,96.0,3609.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,20.0,100.0,8590065666.0,,,66.0,34.0,,,100.0,43.0,100.0,208.0,34.0,34.0,5.0,149409608.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3513.0,100.0,29475348376.0,100.0,56367932156.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-04,ZCH0DG4W,ST12000NM0007,12000138625024,1,79.0,77104064.0,,,91.0,0.0,100.0,7.0,75.0,35080.0,88.0,666695323.0,,,71.0,25429.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,300.0,100.0,0.0,,,74.0,26.0,,,100.0,422.0,100.0,1696.0,26.0,26.0,79.0,77104064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25136.0,100.0,66857291816.0,100.0,211540310376.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-05,ZHZ4W6R5,ST12000NM0008,12000138625024,1,83.0,189265952.0,,,95.0,0.0,100.0,4.0,100.0,0.0,83.0,186006444.0,,,90.0,9196.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,12.0,100.0,4295163907.0,,,69.0,31.0,,,100.0,2.0,100.0,594.0,31.0,31.0,1.0,189265952.0,,,100.0,16.0,100.0,16.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9102.0,100.0,53326032896.0,100.0,118006234360.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-05,87DFWOFNT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1970.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,35.0,26171.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15.0,100.0,1.0,100.0,636.0,100.0,29.0,,,100.0,0.0,100.0,344.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,35.0,26010.0,100.0,0.0,100.0,0.0,,,100.0,255.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-05,57HBWEECT,TOSHIBA MQ01ABF050,500107862016,1,100.0,0.0,100.0,0.0,100.0,1992.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,35.0,26163.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,2.0,100.0,2674.0,100.0,30.0,,,100.0,0.0,100.0,24.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,35.0,26165.0,100.0,0.0,100.0,0.0,,,100.0,260.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-05,ZJV4LWRR,ST12000NM0007,12000138625024,1,83.0,223054360.0,,,98.0,0.0,100.0,2.0,100.0,304.0,89.0,853404896.0,,,88.0,11354.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,13.0,100.0,0.0,,,64.0,36.0,,,100.0,129.0,100.0,938.0,36.0,36.0,83.0,223054360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,11202.0,100.0,64728820336.0,100.0,178414489228.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-05,ZLW0HC7E,ST12000NM001G,12000138625024,1,71.0,12711416.0,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,787565209.0,,,94.0,5643.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,0.0,100.0,611.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5462.0,100.0,48391310272.0,100.0,80039728266.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-06,40M0A09QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7772.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,4070.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,100.0,154.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,,,,,100.0,35389445.0,91.0,3936.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-06,ZCH07HR7,ST12000NM0007,12000138625024,1,72.0,15640728.0,,,89.0,0.0,100.0,22.0,97.0,12800.0,87.0,467776843.0,,,70.0,26876.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,53.0,100.0,4295098370.0,,,71.0,29.0,,,100.0,420.0,99.0,2666.0,29.0,29.0,72.0,15640728.0,,,99.0,584.0,99.0,584.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26136.0,100.0,63079007264.0,100.0,284593127198.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-06,ZA21A5Y8,ST10000NM0086,10000831348736,1,83.0,184662296.0,,,94.0,0.0,100.0,6.0,100.0,0.0,86.0,395038803.0,,,67.0,28937.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,74.0,26.0,27.0,147515.0,100.0,401.0,100.0,1394.0,26.0,26.0,83.0,184662296.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28773.0,100.0,80339519264.0,100.0,283063343018.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-07,40X0A0Z2F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7871.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3735.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,120.0,100.0,0.0,100.0,19.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,50724868.0,91.0,3725.0,100.0,0.0,100.0,0.0,,,100.0,538.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-07,ZA16DQLM,ST8000NM0055,8001563222016,1,74.0,146537008.0,,,92.0,0.0,100.0,6.0,100.0,1144.0,96.0,3729541967.0,,,62.0,33579.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,61.0,39.0,92.0,16978.0,100.0,20.0,81.0,38181.0,39.0,39.0,82.0,146537008.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33536.0,100.0,73735955280.0,100.0,267535235238.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-07,ZA13QBWA,ST8000DM002,8001563222016,1,56.0,138651664.0,,,87.0,0.0,100.0,17.0,94.0,23632.0,78.0,57715314.0,,,59.0,36013.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,67.0,33.0,96.0,9955.0,100.0,5.0,81.0,38766.0,33.0,33.0,20.0,138651664.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35965.0,100.0,79114613600.0,100.0,262659785325.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-07,10W0A02VF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7922.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7511.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,570.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,52297729.0,83.0,6920.0,100.0,0.0,100.0,0.0,,,100.0,575.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-08,S301GP9K,ST4000DM000,4000787030016,1,107.0,233879593.0,,,91.0,0.0,100.0,19.0,99.0,1064.0,89.0,861030838.0,,,47.0,46724.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,47.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,2.0,95.0,11391.0,27.0,27.0,,,,,99.0,304.0,99.0,304.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,46535.0,100.0,64556040816.0,100.0,268563736275.0,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-08,176FT01PT,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1174.0,100.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,36.0,25863.0,100.0,0.0,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.0,100.0,7.0,93.0,75204.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,37.0,25391.0,100.0,0.0,100.0,0.0,,,100.0,272.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
2021-01-08,VKGJWX0X,HGST HUH728080ALE600,8001563222016,1,100.0,0.0,133.0,106.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,314.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,201.0,100.0,201.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failures Q1 2021.csv
