date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2021-11-22,HBSA21300200404,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,12.0,,,,,100.0,2153.0,,,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,8.0,100.0,75.0,100.0,11.0,100.0,305634.0,100.0,3668.0,100.0,8.0,100.0,434.0,100.0,5050.0,100.0,92.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,12.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,3.0,,,100.0,29.0,100.0,0.0,100.0,8.0,100.0,12.0,100.0,8.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,,,,,,,,,100.0,300665.0,100.0,160630.0,,,100.0,1579504.0,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,ZA13YP2J,ST8000DM002,8001563222016,1,83.0,184489312.0,,,84.0,0.0,100.0,10.0,94.0,23928.0,92.0,1437733277.0,,,53.0,41316.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,120.0,100.0,0.0,100.0,0.0,59.0,41.0,95.0,11973.0,100.0,1.0,71.0,58696.0,41.0,41.0,38.0,184489312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41151.0,100.0,95701635664.0,100.0,355458531208.0,,,,,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,HBSA21300200338,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,6.0,,,,,100.0,1031.0,,,,,100.0,7.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,87.0,100.0,7.0,100.0,143543.0,100.0,1649.0,100.0,5.0,100.0,201.0,100.0,5050.0,100.0,97.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,4.0,,,100.0,26.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.0,,,,,,,,,100.0,142519.0,100.0,76080.0,,,100.0,770383.0,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,ZA11RPHA,ST8000DM002,8001563222016,1,83.0,215113202.0,,,85.0,0.0,100.0,32.0,88.0,49680.0,90.0,1115647358.0,,,49.0,45502.0,100.0,0.0,,,100.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,119.0,100.0,0.0,100.0,0.0,72.0,28.0,92.0,17951.0,100.0,13.0,77.0,47192.0,28.0,28.0,32.0,215113202.0,,,100.0,64.0,100.0,64.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45362.0,100.0,103253272920.0,100.0,297941840568.0,,,,,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,3070A04YF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7932.0,100.0,3.0,100.0,42.0,100.0,0.0,100.0,0.0,83.0,7049.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,6.0,100.0,19.0,,,100.0,41.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,201850884.0,85.0,6116.0,100.0,0.0,100.0,0.0,,,100.0,594.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,HBSA21300200294,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,15.0,,,,,100.0,717.0,,,,,100.0,10.0,,,,,,,,,,,,,,,,,100.0,4.0,100.0,68.0,100.0,11.0,100.0,102798.0,100.0,1480.0,100.0,1.0,100.0,146.0,100.0,5050.0,100.0,98.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,15.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,6.0,,,100.0,32.0,100.0,0.0,100.0,4.0,100.0,15.0,100.0,4.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68.0,,,,,,,,,100.0,125735.0,100.0,52596.0,,,100.0,375049.0,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,ZLW0GP5W,ST12000NM001G,12000138625024,1,81.0,124442218.0,,,97.0,0.0,100.0,3.0,100.0,1416.0,86.0,380853414.0,,,93.0,6861.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,30065229831.0,,,65.0,35.0,,,100.0,1.0,100.0,1001.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,6531.0,100.0,23607139168.0,100.0,94195090616.0,,,,,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-11-22,11N0A004F97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7982.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,4601.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,141.0,100.0,0.0,100.0,2.0,100.0,37.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,35520515.0,89.0,4601.0,100.0,0.0,100.0,0.0,,,100.0,592.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-22.csv
2021-12-06,ZHZ4V07P,ST12000NM0008,12000138625024,1,67.0,159304256.0,,,98.0,0.0,100.0,2.0,100.0,1928.0,82.0,171426347.0,,,81.0,17108.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,6.0,100.0,0.0,,,73.0,27.0,,,100.0,0.0,96.0,9379.0,27.0,27.0,1.0,159304256.0,,,97.0,1936.0,97.0,1936.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15222.0,100.0,73435553632.0,100.0,215787069070.0,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,1170A08AF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7885.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,6761.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,115.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,35651585.0,84.0,6455.0,100.0,0.0,100.0,0.0,,,100.0,536.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,ZA13YP1E,ST8000DM002,8001563222016,1,80.0,96322752.0,,,85.0,0.0,100.0,10.0,100.0,8.0,94.0,2815145254.0,,,52.0,42763.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,96.0,9638.0,100.0,2.0,70.0,61579.0,38.0,38.0,22.0,96322752.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42676.0,100.0,87828299824.0,100.0,317755991602.0,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,ZHZ3RA5C,ST14000NM0138,14000519643136,1,65.0,101134008.0,,,92.0,0.0,100.0,23.0,100.0,24.0,85.0,347493157.0,,,91.0,8493.0,100.0,0.0,,,100.0,21.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,17.0,100.0,110.0,,,72.0,28.0,,,100.0,53.0,100.0,1352.0,28.0,28.0,1.0,101134008.0,,,1.0,119528.0,1.0,119528.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7620.0,100.0,72173817739.0,100.0,102245026984.0,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,ZL23XS8T,ST16000NM001G,16000900661248,1,71.0,115100128.0,,,94.0,0.0,100.0,16.0,100.0,0.0,88.0,4933965026.0,,,96.0,4275.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,19.0,100.0,983055.0,,,68.0,32.0,,,100.0,13.0,99.0,2935.0,32.0,32.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3291.0,100.0,43593534952.0,100.0,44419133404.0,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,ZA1814EE,ST8000NM0055,8001563222016,1,56.0,206197432.0,,,89.0,0.0,100.0,14.0,99.0,4400.0,90.0,970902623.0,,,57.0,38089.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,58.0,42.0,85.0,31220.0,100.0,47.0,87.0,26507.0,42.0,42.0,83.0,206197432.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38051.0,100.0,71811752072.0,100.0,358878927516.0,,,,,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-12-06,HBSA21300200363,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,8.0,,,,,100.0,1359.0,,,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,83.0,100.0,10.0,100.0,198433.0,100.0,2269.0,100.0,12.0,100.0,279.0,100.0,5050.0,100.0,95.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,8.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,3.0,,,100.0,35.0,100.0,0.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83.0,,,,,,,,,100.0,179042.0,100.0,121329.0,,,100.0,1076238.0,,,,,,,,,,,,,,,,,2021-12-06.csv
2021-11-07,HBSA21300200401,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,15.0,,,,,100.0,571.0,,,,,100.0,6.0,,,,,,,,,,,,,,,,,100.0,2.0,100.0,68.0,100.0,13.0,100.0,41607.0,100.0,514.0,100.0,1.0,100.0,59.0,100.0,5050.0,100.0,99.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,15.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,5.0,,,100.0,32.0,100.0,0.0,100.0,2.0,100.0,15.0,100.0,2.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68.0,,,,,,,,,100.0,49765.0,100.0,36617.0,,,100.0,196754.0,,,,,,,,,,,,,,,,,2021-11-07.csv
2021-11-07,HBSA21300200400,HP SSD S700 250GB,250059350016,1,100.0,0.0,,,,,,,100.0,15.0,,,,,100.0,744.0,,,,,100.0,13.0,,,,,,,,,,,,,,,,,100.0,4.0,100.0,68.0,100.0,11.0,100.0,32621.0,100.0,409.0,100.0,2.0,100.0,46.0,100.0,5050.0,100.0,100.0,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,15.0,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,100.0,11.0,,,100.0,27.0,100.0,0.0,100.0,4.0,100.0,15.0,100.0,4.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68.0,,,,,,,,,100.0,45981.0,100.0,22314.0,,,100.0,148770.0,,,,,,,,,,,,,,,,,2021-11-07.csv
2021-11-07,Z305DBAB,ST4000DM000,4000787030016,1,102.0,4479040.0,,,91.0,0.0,100.0,14.0,100.0,0.0,89.0,806736723.0,,,43.0,50164.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,2.0,98.0,4171.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,50137.0,100.0,58685341136.0,100.0,383376984638.0,,,,,,,,,,,,,,,,,,,,,2021-11-07.csv
