date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2020-10-03,Z304XPJH,ST4000DM000,4000787030016,1,114.0,80545736.0,,,91.0,0.0,100.0,23.0,100.0,0.0,81.0,144987975.0,,,61.0,34997.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,29.0,95.0,5.0,85.0,15.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,99.0,2264.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34985.0,100.0,35645947864.0,100.0,460981180804.0,,,,,,,,,,,,,,,,,2020-10-03.csv
2020-10-03,ZHZ50XCH,ST12000NM0008,12000138625024,1,81.0,136478064.0,,,95.0,0.0,100.0,4.0,100.0,0.0,89.0,5034258397.0,,,93.0,6570.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,1.0,96.0,9126.0,28.0,28.0,2.0,136478064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5004.0,100.0,47215819600.0,100.0,76700183715.0,,,,,,,,,,,,,,,,,2020-10-03.csv
2020-10-04,ZHZ4PXP9,ST12000NM0008,12000138625024,1,82.0,154337072.0,,,95.0,0.0,100.0,4.0,100.0,0.0,70.0,12916528855.0,,,92.0,7554.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,4295032833.0,,,66.0,34.0,,,100.0,47.0,100.0,444.0,34.0,34.0,3.0,154337072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7460.0,100.0,49405511944.0,100.0,111393864008.0,,,,,,,,,,,,,,,,,2020-10-04.csv
2020-10-04,ZA171R5Y,ST8000NM0055,8001563222016,1,78.0,56577560.0,,,92.0,0.0,100.0,6.0,100.0,168.0,96.0,3704531309.0,,,68.0,28444.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,93.0,14992.0,100.0,61.0,92.0,17033.0,42.0,42.0,78.0,56577560.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28408.0,100.0,62022284784.0,100.0,241762448772.0,,,,,,,,,,,,,,,,,2020-10-04.csv
2020-10-05,ZA12QFD6,ST8000DM002,8001563222016,1,82.0,173309368.0,,,89.0,0.0,100.0,6.0,100.0,32.0,91.0,1390988511.0,,,59.0,36649.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,95.0,10602.0,100.0,5.0,95.0,11203.0,41.0,41.0,20.0,173309368.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36584.0,100.0,73517245720.0,100.0,295543656370.0,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,ZA219DNY,ST10000NM0086,10000831348736,1,80.0,97407920.0,,,91.0,0.0,100.0,12.0,100.0,1343.0,89.0,881826427.0,,,70.0,26712.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,128.0,100.0,0.0,72.0,28.0,73.0,27.0,44.0,113580.0,100.0,391.0,100.0,1365.0,27.0,27.0,80.0,97407920.0,,,100.0,232.0,100.0,232.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26563.0,100.0,80097853192.0,100.0,220585206514.0,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,PL2331LAHDHWHJ,HGST HMS5C4040BLE640,4000787030016,1,99.0,65537.0,135.0,99.0,100.0,428.0,100.0,9.0,100.0,108.0,100.0,0.0,115.0,41.0,96.0,31207.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,832.0,100.0,832.0,187.0,32.0,,,100.0,110.0,97.0,232.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,ZA11RGNE,ST8000DM002,8001563222016,1,74.0,51680280.0,,,84.0,0.0,100.0,9.0,100.0,3672.0,92.0,1452669086.0,,,58.0,36857.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,62.0,38.0,100.0,4295032833.0,100.0,0.0,60.0,40.0,88.0,25765.0,100.0,2.0,82.0,37638.0,40.0,40.0,22.0,51680280.0,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36459.0,100.0,81713829832.0,100.0,260597835178.0,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,ZJV0018G,ST12000NM0007,12000138625024,1,82.0,176418136.0,,,90.0,0.0,100.0,22.0,100.0,0.0,82.0,150711881.0,,,73.0,24144.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,335.0,100.0,1183.0,29.0,29.0,82.0,176418136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23969.0,100.0,69062954256.0,100.0,300986825276.0,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,ZJV010LK,ST12000NM0007,12000138625024,1,52.0,163340368.0,,,89.0,0.0,100.0,14.0,100.0,288.0,85.0,329932183.0,,,76.0,21800.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1446.0,100.0,65537.0,,,74.0,26.0,,,100.0,329.0,100.0,1351.0,26.0,26.0,82.0,163340368.0,,,1.0,50600.0,1.0,50600.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21551.0,100.0,57152478936.0,100.0,217180994954.0,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-05,AAG742DH,HGST HUH721212ALN604,12000138625024,1,82.0,19005689.0,132.0,96.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,99.0,11850.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,430.0,100.0,430.0,253.0,22.0,,,100.0,0.0,100.0,11.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-05.csv
2020-10-06,ZA1442TC,ST8000NM0055,8001563222016,1,70.0,115228824.0,,,96.0,0.0,100.0,3.0,98.0,11752.0,94.0,2317162358.0,,,72.0,24668.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,61.0,39.0,100.0,0.0,100.0,0.0,65.0,35.0,98.0,4130.0,100.0,6.0,79.0,43280.0,35.0,35.0,81.0,115228824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24652.0,100.0,55427463744.0,100.0,177182858244.0,,,,,,,,,,,,,,,,,2020-10-06.csv
2020-10-06,ZCH076T0,ST12000NM0007,12000138625024,1,83.0,184743920.0,,,89.0,0.0,100.0,10.0,36.0,57848.0,88.0,595602809.0,,,71.0,25480.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,147.0,100.0,0.0,,,68.0,32.0,,,100.0,414.0,100.0,1471.0,32.0,32.0,83.0,184743920.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25248.0,100.0,74637408344.0,100.0,250498784534.0,,,,,,,,,,,,,,,,,2020-10-06.csv
2020-10-06,ZHZ658ZX,ST12000NM0008,12000138625024,1,84.0,235906112.0,,,97.0,0.0,100.0,3.0,100.0,0.0,88.0,674854504.0,,,96.0,4347.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,0.0,100.0,334.0,36.0,36.0,2.0,235906112.0,,,100.0,0.0,100.0,0.0,200.0,269.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4286.0,100.0,41129572640.0,100.0,65551842748.0,,,,,,,,,,,,,,,,,2020-10-06.csv
2020-10-07,ZLW18S8D,ST14000NM001G,14000519643136,1,82.0,164428424.0,,,99.0,0.0,100.0,1.0,100.0,0.0,75.0,31032146.0,,,100.0,443.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,17.0,100.0,131074.0,,,70.0,30.0,,,100.0,0.0,100.0,410.0,30.0,30.0,,,,,97.0,2024.0,97.0,2024.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,290.0,100.0,5163039096.0,100.0,3058371808.0,,,,,,,,,,,,,,,,,2020-10-07.csv
2020-10-07,S301KWX2,ST4000DM000,4000787030016,1,119.0,218772064.0,,,91.0,0.0,100.0,15.0,100.0,0.0,87.0,473494844.0,,,51.0,43313.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,96.0,8322.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43240.0,100.0,59862996992.0,100.0,240617563854.0,,,,,,,,,,,,,,,,,2020-10-07.csv
2020-10-07,177QT3E8T,TOSHIBA MQ01ABF050M,500107862016,1,100.0,0.0,100.0,0.0,100.0,1472.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,31.0,27880.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,4322.0,100.0,44.0,,,100.0,0.0,100.0,96.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,31.0,27874.0,100.0,0.0,100.0,0.0,,,100.0,191.0,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,2020-10-07.csv
2020-10-07,ZA1819HA,ST8000NM0055,8001563222016,1,75.0,32960096.0,,,89.0,0.0,100.0,9.0,100.0,120.0,95.0,3042726317.0,,,69.0,27888.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,96.0,8944.0,100.0,54.0,93.0,15159.0,39.0,39.0,75.0,32960096.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27861.0,100.0,63359624608.0,100.0,247293631570.0,,,,,,,,,,,,,,,,,2020-10-07.csv
2020-10-08,ZCH0AD1D,ST12000NM0007,12000138625024,1,83.0,207349072.0,,,89.0,0.0,100.0,12.0,100.0,0.0,88.0,657104285.0,,,73.0,24016.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,370.0,100.0,1136.0,30.0,30.0,83.0,207349072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23875.0,100.0,64031355576.0,100.0,252338295448.0,,,,,,,,,,,,,,,,,2020-10-08.csv
2020-10-08,ZA16DK4Q,ST8000NM0055,8001563222016,1,75.0,33180000.0,,,89.0,0.0,100.0,26.0,100.0,363.0,95.0,3391019225.0,,,65.0,31397.0,100.0,0.0,,,100.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,65.0,35.0,77.0,46483.0,100.0,23.0,81.0,39203.0,35.0,35.0,75.0,33180000.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31352.0,100.0,73648659624.0,100.0,230563299404.0,,,,,,,,,,,,,,,,,2020-10-08.csv
2020-10-08,8DH5ZX1H,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,130.0,100.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,1145.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,36.0,100.0,36.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-08.csv
2020-10-08,Z3052TDN,ST4000DM000,4000787030016,1,111.0,40678912.0,,,93.0,0.0,100.0,7.0,100.0,0.0,82.0,185834447.0,,,54.0,40868.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,96.0,9339.0,29.0,29.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40788.0,100.0,53513098968.0,100.0,255267446200.0,,,,,,,,,,,,,,,,,2020-10-08.csv
2020-10-08,AAG6UTZH,HGST HUH721212ALN604,12000138625024,1,95.0,131080.0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,13604.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,489.0,100.0,489.0,250.0,24.0,,,100.0,0.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-08.csv
2020-10-08,Z305D5E6,ST4000DM000,4000787030016,1,103.0,160566348.0,,,96.0,0.0,100.0,4.0,100.0,0.0,85.0,345831283.0,,,54.0,40864.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,50.0,50.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,95.0,10414.0,32.0,32.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,40653.0,100.0,54074837872.0,100.0,261839578467.0,,,,,,,,,,,,,,,,,2020-10-08.csv
