date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,source_file
2023-07-01,ZHZ3H28P,ST14000NM0138,14000519643136,1,sac2,0,1156,14,2.0,False,53.0,179628943.0,,,90.0,0.0,100.0,29.0,100.0,0.0,76.0,44444248.0,,,75.0,22208.0,100.0,0.0,,,100.0,27.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,142.0,100.0,8590262334.0,,,55.0,45.0,,,100.0,67.0,99.0,2150.0,45.0,45.0,1.0,179628943.0,,,71.0,14496.0,71.0,14496.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21333.0,100.0,117701216171.0,100.0,308017544018.0,,,,,,,,,,,,,,,,,,,,,2023-07-01.csv
2023-07-01,ZL29A8NV,ST14000NM001G,14000519643136,1,sac2,0,1162,1,42.0,False,62.0,130435704.0,,,93.0,0.0,100.0,6.0,100.0,1328.0,83.0,187943891.0,,,81.0,17487.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,52.0,48.0,,,100.0,3.0,100.0,1950.0,48.0,48.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16936.0,100.0,93174309928.0,100.0,216285700568.0,,,,,,,,,,,,,,,,,,,,,2023-07-01.csv
2023-07-01,51R0A1WEFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,phx1,40,2001,6,55.0,False,100.0,0.0,90.0,0.0,100.0,8066.0,100.0,15.0,99.0,149.0,100.0,0.0,100.0,0.0,65.0,14374.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,14.0,100.0,272.0,100.0,33.0,,,100.0,142.0,100.0,15.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,252968963.0,65.0,14308.0,100.0,0.0,100.0,0.0,,,100.0,599.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-01.csv
2023-07-01,2BK5BUUN,WDC WUH721816ALE6L4,16000900661248,1,phx1,40,2016,15,41.0,False,100.0,0.0,136.0,96.0,83.0,355.0,100.0,15.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,3389.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,851.0,100.0,851.0,57.0,37.0,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-01.csv
2023-07-02,ZHZ50QPN,ST12000NM0008,12000138625024,1,phx1,0,1065,9,33.0,False,79.0,71053560.0,,,90.0,0.0,100.0,22.0,100.0,648.0,84.0,255968850.0,,,65.0,31246.0,100.0,0.0,,,100.0,22.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,126.0,100.0,4295557129.0,,,60.0,40.0,,,100.0,6.0,99.0,2296.0,40.0,40.0,1.0,71053560.0,,,100.0,128.0,100.0,128.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30727.0,100.0,102672319256.0,100.0,706726525148.0,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,57HDTBU0T,TOSHIBA MQ01ABF050,500107862016,1,sac2,0,1094,9,,False,100.0,0.0,100.0,0.0,100.0,2018.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,46445.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,3.0,100.0,8294.0,100.0,46.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,46322.0,100.0,0.0,100.0,0.0,,,100.0,177.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,ZHZ14ZDD,ST14000NM0018,14000519643136,1,sac2,0,1160,10,33.0,False,59.0,190413848.0,,,98.0,0.0,100.0,2.0,97.0,9672.0,88.0,589865936.0,,,97.0,3384.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,94.0,100.0,38655623182.0,,,54.0,46.0,,,100.0,24.0,100.0,306.0,46.0,46.0,1.0,190413848.0,,,100.0,32.0,100.0,32.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3322.0,100.0,37898376032.0,100.0,34801927602.0,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,8160A1SDFVKG,TOSHIBA MG08ACA16TA,16000900661248,1,,0,1402,15,14.0,False,100.0,0.0,100.0,0.0,100.0,7804.0,100.0,13.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,12538.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,6.0,100.0,116.0,100.0,24.0,,,100.0,0.0,100.0,121.0,100.0,121.0,200.0,0.0,,,,,,,,,,,,,100.0,201719810.0,88.0,4964.0,100.0,0.0,100.0,0.0,,,100.0,530.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,ZL22YRAF,ST16000NM001G,16000900661248,1,phx1,0,1406,8,7.0,False,82.0,176275240.0,,,91.0,0.0,100.0,7.0,100.0,0.0,86.0,441073613.0,,,83.0,15439.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,61.0,39.0,,,100.0,2.0,99.0,3718.0,39.0,39.0,,,,,100.0,152.0,100.0,152.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14253.0,100.0,92016512304.0,100.0,187952377082.0,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,8190A0E4FVKG,TOSHIBA MG08ACA16TA,16000900661248,1,phx1,0,1408,18,38.0,False,100.0,0.0,70.0,0.0,100.0,8205.0,100.0,5.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,9788.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4.0,100.0,1138.0,100.0,37.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,118226950.0,78.0,9194.0,100.0,0.0,100.0,0.0,,,100.0,531.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-02,71A0A3AHFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,phx1,40,2002,6,53.0,False,100.0,0.0,100.0,0.0,100.0,8265.0,100.0,18.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,14309.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,17.0,100.0,781.0,100.0,43.0,,,100.0,0.0,100.0,3.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,286785552.0,65.0,14144.0,100.0,0.0,100.0,0.0,,,100.0,592.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-02.csv
2023-07-03,ZA13R0A4,ST8000DM002,8001563222016,1,sac0,0,1038,11,47.0,False,76.0,37067416.0,,,85.0,0.0,100.0,12.0,100.0,104.0,95.0,3094158372.0,,,36.0,56525.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,95.0,11458.0,100.0,3.0,62.0,77733.0,32.0,32.0,22.0,37067416.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,56391.0,100.0,102983531224.0,100.0,483905861336.0,,,,,,,,,,,,,,,,,,,,,2023-07-03.csv
2023-07-03,ZA180ZRB,ST8000NM0055,8001563222016,1,phx1,0,1054,18,39.0,False,55.0,17743768.0,,,88.0,0.0,100.0,20.0,97.0,11872.0,93.0,2114379209.0,,,41.0,51856.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,60.0,40.0,87.0,26311.0,100.0,119.0,87.0,27111.0,40.0,40.0,72.0,17743768.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51775.0,100.0,95257209664.0,100.0,738676546984.0,,,,,,,,,,,,,,,,,,,,,2023-07-03.csv
2023-07-03,ZA18YBA0,ST8000NM0055,8001563222016,1,phx1,0,1055,10,59.0,False,82.0,157459448.0,,,89.0,0.0,100.0,28.0,100.0,0.0,83.0,184699522.0,,,71.0,26155.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,96.0,9997.0,100.0,270.0,100.0,1524.0,37.0,37.0,82.0,157459448.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26050.0,100.0,46884426360.0,100.0,614483977104.0,,,,,,,,,,,,,,,,,,,,,2023-07-03.csv
2023-07-03,X880A04JF97G,TOSHIBA MG07ACA14TA,14000519643136,1,phx1,0,1066,19,33.0,False,100.0,0.0,100.0,0.0,100.0,7972.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,26.0,29951.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7.0,100.0,3.0,100.0,120.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,2.0,200.0,0.0,,,,,,,,,,,,,100.0,19005442.0,26.0,29856.0,100.0,0.0,100.0,0.0,,,100.0,587.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-03.csv
2023-07-03,ZA1814FV,ST8000NM0055,8001563222016,1,sac0,0,1090,11,56.0,False,77.0,148788448.0,,,89.0,0.0,100.0,16.0,95.0,21440.0,94.0,2289810983.0,,,42.0,51682.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,65.0,35.0,71.0,58700.0,100.0,21.0,66.0,69573.0,35.0,35.0,82.0,148788448.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51615.0,100.0,91957302776.0,100.0,513904581316.0,,,,,,,,,,,,,,,,,,,,,2023-07-03.csv
